TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,Product Name,Age,Gender,Marital Status,Income,Day,Month,Year
TR34374,155,2022-07-15,P1,8800,5,44000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar,40,0,Married,"7,17",15,7,2022
TR43002,131,2022-07-15,P7,9400,4,37600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,25,0,Single,"7,12",15,7,2022
TR49832,324,2022-07-15,P9,10000,7,70000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt,36,1,Married,"10,59",15,7,2022
TR51065,289,2022-07-15,P10,15000,1,15000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,29,0,Married,"2,37",15,7,2022
TR54094,122,2022-07-15,P5,4200,5,21000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,26,1,Single,"0,14",15,7,2022
TR578,55,2022-07-15,P4,12000,1,12000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip,34,1,Married,"8,44",15,7,2022
TR65129,235,2022-07-15,P1,8800,9,79200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Choco Bar,37,0,Married,"5,35",15,7,2022
TR84724,130,2022-07-15,P10,15000,2,30000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,40,0,Married,"9,73",15,7,2022
TR92748,234,2022-07-15,P5,4200,2,8400,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,61,1,Married,"10,86",15,7,2022
TR96640,370,2022-07-15,P10,15000,3,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,26,1,Single,"1,28",15,7,2022
TR31029,283,2022-07-16,P5,4200,2,8400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,19,1,Single,0,16,7,2022
TR3143,366,2022-07-16,P1,8800,2,17600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Choco Bar,18,0,Single,0,16,7,2022
TR4218,86,2022-07-16,P8,16000,3,48000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,60,1,Married,"9,54",16,7,2022
TR48734,9,2022-07-16,P5,4200,2,8400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,33,0,Married,"9,92",16,7,2022
TR53450,251,2022-07-16,P5,4200,5,21000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,45,1,Married,"3,38",16,7,2022
TR5550,382,2022-07-16,P5,4200,3,12600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,54,0,Married,"15,55",16,7,2022
TR56393,122,2022-07-16,P5,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea,26,1,Single,"0,14",16,7,2022
TR60388,4,2022-07-16,P3,7500,6,45000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,31,1,Married,"4,87",16,7,2022
TR62166,84,2022-07-16,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,54,0,Married,"18,12",16,7,2022
TR70759,405,2022-07-16,P2,3200,3,9600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Ginger Candy ,18,0,Single,0,16,7,2022
TR75376,5,2022-07-16,P5,4200,3,12600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,58,1,Married,"3,57",16,7,2022
TR83364,325,2022-07-16,P1,8800,5,44000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,37,0,Single,"3,25",16,7,2022
TR99601,343,2022-07-16,P1,8800,8,70400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Choco Bar,29,0,Married,"2,26",16,7,2022
TR36570,330,2022-07-17,P5,4200,2,8400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,61,1,Married,7,17,7,2022
TR49164,181,2022-07-17,P10,15000,2,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,33,1,Married,"9,94",17,7,2022
TR60869,41,2022-07-17,P1,8800,2,17600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,51,0,Married,"16,42",17,7,2022
TR62363,40,2022-07-17,P5,4200,2,8400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,19,0,Single,"3,48",17,7,2022
TR64731,303,2022-07-17,P3,7500,5,37500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,45,0,Married,"10,34",17,7,2022
TR67347,219,2022-07-17,P3,7500,3,22500,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Crackers,39,0,Single,"9,73",17,7,2022
TR68474,322,2022-07-17,P10,15000,4,60000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,41,0,Married,"20,01",17,7,2022
TR68921,326,2022-07-17,P9,10000,6,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,24,1,Single,"2,69",17,7,2022
TR75493,67,2022-07-17,P2,3200,7,22400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Ginger Candy ,19,0,Single,0,17,7,2022
TR8136,174,2022-07-17,P10,15000,5,75000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,45,1,Married,"17,34",17,7,2022
TR83187,60,2022-07-17,P9,10000,1,10000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt,56,0,Married,"10,61",17,7,2022
TR89318,183,2022-07-17,P3,7500,1,7500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,27,1,Single,"0,18",17,7,2022
TR93507,58,2022-07-17,P3,7500,1,7500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers,27,1,Married,"4,43",17,7,2022
TR10691,228,2022-07-18,P9,10000,5,50000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,46,0,Married,"11,31",18,7,2022
TR14426,347,2022-07-18,P10,15000,5,75000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,26,1,Single,"3,69",18,7,2022
TR17260,184,2022-07-18,P3,7500,6,45000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,33,0,Single,"13,93",18,7,2022
TR20154,269,2022-07-18,P4,12000,5,60000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip,39,1,Married,"6,3",18,7,2022
TR26036,179,2022-07-18,P2,3200,6,19200,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Ginger Candy ,25,1,Single,"5,95",18,7,2022
TR26673,202,2022-07-18,P2,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Ginger Candy ,28,0,Married,"4,53",18,7,2022
TR28937,285,2022-07-18,P3,7500,6,45000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers,20,0,Single,0,18,7,2022
TR32600,404,2022-07-18,P6,18000,1,18000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cashew,22,0,Single,"2,69",18,7,2022
TR33616,233,2022-07-18,P10,15000,1,15000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,43,1,Married,"5,69",18,7,2022
TR38919,389,2022-07-18,P5,4200,5,21000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,30,1,Married,"3,72",18,7,2022
TR40874,430,2022-07-18,P3,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,55,1,Single,"18,37",18,7,2022
TR46023,347,2022-07-18,P6,18000,2,36000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cashew,26,1,Single,"3,69",18,7,2022
TR56414,106,2022-07-18,P10,15000,2,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,24,0,Single,"6,79",18,7,2022
TR61730,194,2022-07-18,P9,10000,6,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt,31,1,Married,"4,33",18,7,2022
TR69674,63,2022-07-18,P7,9400,3,28200,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,58,0,Married,"10,78",18,7,2022
TR71806,149,2022-07-18,P3,7500,1,7500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,61,1,Married,"3,96",18,7,2022
TR76228,310,2022-07-18,P8,16000,2,32000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat,23,0,Married,"4,17",18,7,2022
TR83217,360,2022-07-18,P1,8800,3,26400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Choco Bar,54,0,Married,"35,78",18,7,2022
TR93440,97,2022-07-18,P10,15000,1,15000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,51,1,Married,"20,22",18,7,2022
TR18501,155,2022-07-19,P4,12000,4,48000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Potato Chip,40,0,Married,"7,17",19,7,2022
TR38120,268,2022-07-19,P10,15000,4,60000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,49,1,Single,"5,18",19,7,2022
TR44790,226,2022-07-19,P9,10000,5,50000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt,18,0,Single,0,19,7,2022
TR44879,246,2022-07-19,P8,16000,3,48000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat,40,1,Single,"21,81",19,7,2022
TR51183,409,2022-07-19,P4,12000,1,12000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Potato Chip,47,0,Married,"28,23",19,7,2022
TR52019,308,2022-07-19,P9,10000,5,50000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,45,0,Married,"10,72",19,7,2022
TR55960,359,2022-07-19,P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy ,46,0,Married,"19,99",19,7,2022
TR58929,348,2022-07-19,P2,3200,7,22400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy ,29,1,Married,"4,64",19,7,2022
TR62665,83,2022-07-19,P7,9400,2,18800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Coffee Candy,34,1,Married,"10,88",19,7,2022
TR6567,225,2022-07-19,P1,8800,3,26400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Choco Bar,59,1,Married,"10,59",19,7,2022
TR83113,387,2022-07-19,P5,4200,2,8400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,36,0,Married,"9,1",19,7,2022
TR90470,409,2022-07-19,P10,15000,4,60000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,47,0,Married,"28,23",19,7,2022
TR97097,295,2022-07-19,P6,18000,4,72000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew,34,0,Married,"4,78",19,7,2022
TR97431,106,2022-07-19,P9,10000,6,60000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt,24,0,Single,"6,79",19,7,2022
TR26196,222,2022-07-20,P6,18000,1,18000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cashew,45,0,Married,"15,03",20,7,2022
TR26697,200,2022-07-20,P10,15000,2,30000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,25,0,Married,"2,39",20,7,2022
TR32786,342,2022-07-20,P10,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,48,1,Married,"13,55",20,7,2022
TR46777,280,2022-07-20,P9,10000,2,20000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,60,1,Married,"9,57",20,7,2022
TR56738,107,2022-07-20,P10,15000,5,75000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,38,1,Married,"9,85",20,7,2022
TR62628,210,2022-07-20,P3,7500,2,15000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,33,0,Married,"10,9",20,7,2022
TR86068,47,2022-07-20,P7,9400,6,56400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,35,1,Married,"9,56",20,7,2022
TR87924,35,2022-07-20,P7,9400,2,18800,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,48,1,Married,"10,58",20,7,2022
TR96504,63,2022-07-20,P3,7500,2,15000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers,58,0,Married,"10,78",20,7,2022
TR11380,233,2022-07-21,P6,18000,2,36000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cashew,43,1,Married,"5,69",21,7,2022
TR1673,161,2022-07-21,P9,10000,5,50000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,41,0,Married,"20,02",21,7,2022
TR28030,141,2022-07-21,P9,10000,2,20000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,65,1,Married,"9,94",21,7,2022
TR28409,156,2022-07-21,P9,10000,3,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,44,0,Married,"3,87",21,7,2022
TR39448,437,2022-07-21,P6,18000,2,36000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cashew,33,1,Married,"3,49",21,7,2022
TR49585,65,2022-07-21,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,38,0,Married,"4,36",21,7,2022
TR50660,135,2022-07-21,P10,15000,2,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,41,0,Married,"3,28",21,7,2022
TR55267,247,2022-07-21,P4,12000,1,12000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip,33,1,Married,"8,11",21,7,2022
TR59147,218,2022-07-21,P7,9400,4,37600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,29,0,Married,"3,52",21,7,2022
TR7340,272,2022-07-21,P7,9400,5,47000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,60,0,Married,"4,05",21,7,2022
TR78287,393,2022-07-21,P5,4200,2,8400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,22,0,Single,0,21,7,2022
TR1049,344,2022-07-22,P1,8800,5,44000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar,47,1,Married,"5,63",22,7,2022
TR10987,350,2022-07-22,P2,3200,6,19200,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Ginger Candy ,38,0,Single,"7,95",22,7,2022
TR1571,272,2022-07-22,P1,8800,6,52800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar,60,0,Married,"4,05",22,7,2022
TR22083,134,2022-07-22,P8,16000,3,48000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Oat,50,0,Married,"18,62",22,7,2022
TR58934,206,2022-07-22,P10,15000,1,15000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,68,0,Married,"8,3",22,7,2022
TR70360,393,2022-07-22,P5,4200,3,12600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,22,0,Single,0,22,7,2022
TR76806,62,2022-07-22,P3,7500,3,22500,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Crackers,51,1,Married,"13,62",22,7,2022
TR78085,122,2022-07-22,P2,3200,4,12800,13,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,26,1,Single,"0,14",22,7,2022
TR80034,427,2022-07-22,P3,7500,4,30000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers,54,0,Married,"16,88",22,7,2022
TR88485,442,2022-07-22,P9,10000,7,70000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt,42,1,Married,"14,88",22,7,2022
TR99442,305,2022-07-22,P10,15000,1,15000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,29,1,Married,"4,08",22,7,2022
TR16264,158,2022-07-23,P3,7500,5,37500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers,49,1,Married,"5,6",23,7,2022
TR20170,165,2022-07-23,P3,7500,2,15000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers,44,1,Married,"14,58",23,7,2022
TR32546,431,2022-07-23,P5,4200,3,12600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,40,1,Married,"9,51",23,7,2022
TR35699,35,2022-07-23,P8,16000,2,32000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,48,1,Married,"10,58",23,7,2022
TR37670,173,2022-07-23,P4,12000,2,24000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip,59,0,Married,"4,59",23,7,2022
TR42568,336,2022-07-23,P3,7500,1,7500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,51,0,Single,"10,84",23,7,2022
TR43132,316,2022-07-23,P10,15000,2,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,45,0,Married,"9,49",23,7,2022
TR49965,190,2022-07-23,P7,9400,3,28200,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,34,1,Married,"8,85",23,7,2022
TR54521,118,2022-07-23,P5,4200,4,16800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,20,1,Single,"3,28",23,7,2022
TR58557,220,2022-07-23,P4,12000,3,36000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip,45,0,Married,"16,35",23,7,2022
TR58930,78,2022-07-23,P1,8800,7,61600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar,41,1,Married,"10,34",23,7,2022
TR5986,379,2022-07-23,P2,3200,4,12800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Ginger Candy ,48,1,Married,"17,74",23,7,2022
TR63342,406,2022-07-23,P5,4200,4,16800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,38,1,Married,"8,64",23,7,2022
TR72935,70,2022-07-23,P7,9400,4,37600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,30,1,Married,"4,42",23,7,2022
TR86223,391,2022-07-23,P5,4200,4,16800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,26,0,Married,"4,98",23,7,2022
TR86677,275,2022-07-23,P10,15000,2,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,41,0,Married,"15,33",23,7,2022
TR88783,371,2022-07-23,P7,9400,6,56400,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,25,0,Married,"3,06",23,7,2022
TR12998,30,2022-07-24,P10,15000,5,75000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,37,1,Single,"2,26",24,7,2022
TR28043,311,2022-07-24,P7,9400,6,56400,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,61,1,Married,"7,64",24,7,2022
TR2808,24,2022-07-24,P7,9400,2,18800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy,37,0,Married,"9,53",24,7,2022
TR36341,95,2022-07-24,P3,7500,2,15000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,52,0,Married,"17,42",24,7,2022
TR37620,210,2022-07-24,P10,15000,2,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,33,0,Married,"10,9",24,7,2022
TR40501,129,2022-07-24,P10,15000,4,60000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick,35,1,Single,"10,46",24,7,2022
TR47249,434,2022-07-24,P3,7500,1,7500,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Crackers,37,0,Married,"9,33",24,7,2022
TR60813,341,2022-07-24,P1,8800,7,61600,13,Buana,Buana,General Trade,"-1,26916","116,825264",Choco Bar,43,1,Married,"3,24",24,7,2022
TR61336,204,2022-07-24,P7,9400,2,18800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Coffee Candy,53,0,Married,"9,46",24,7,2022
TR65220,75,2022-07-24,P5,4200,3,12600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,34,0,Married,"9,69",24,7,2022
TR76972,69,2022-07-24,P7,9400,6,56400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Coffee Candy,26,0,Single,"2,84",24,7,2022
TR89823,37,2022-07-24,P2,3200,4,12800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,51,0,Married,"17,11",24,7,2022
TR93557,421,2022-07-24,P10,15000,2,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cheese Stick,35,0,Married,"9,01",24,7,2022
TR94045,35,2022-07-24,P7,9400,4,37600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,48,1,Married,"10,58",24,7,2022
TR99917,442,2022-07-24,P3,7500,1,7500,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Crackers,42,1,Married,"14,88",24,7,2022
TR1894,276,2022-07-25,P3,7500,3,22500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,31,1,Married,"8,96",25,7,2022
TR2171,155,2022-07-25,P7,9400,4,37600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,40,0,Married,"7,17",25,7,2022
TR22482,427,2022-07-25,P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy ,54,0,Married,"16,88",25,7,2022
TR29147,78,2022-07-25,P7,9400,5,47000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy,41,1,Married,"10,34",25,7,2022
TR31405,447,2022-07-25,P10,15000,2,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,54,1,Married,"20,37",25,7,2022
TR51479,149,2022-07-25,P1,8800,3,26400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Choco Bar,61,1,Married,"3,96",25,7,2022
TR53532,182,2022-07-25,P7,9400,3,28200,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,44,1,Married,"14,57",25,7,2022
TR56821,357,2022-07-25,P1,8800,10,88000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Choco Bar,48,0,Married,"18,14",25,7,2022
TR58485,348,2022-07-25,P9,10000,7,70000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,29,1,Married,"4,64",25,7,2022
TR67165,112,2022-07-25,P10,15000,3,45000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,31,1,Married,"4,44",25,7,2022
TR73167,395,2022-07-25,P7,9400,3,28200,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,28,0,Married,"3,39",25,7,2022
TR74634,92,2022-07-25,P2,3200,7,22400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy ,60,0,Married,"10,72",25,7,2022
TR77214,392,2022-07-25,P10,15000,3,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,45,0,Married,"19,68",25,7,2022
TR80656,73,2022-07-25,P2,3200,7,22400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,53,0,Married,"13,71",25,7,2022
TR82864,373,2022-07-25,P1,8800,2,17600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Choco Bar,55,1,Married,"14,59",25,7,2022
TR84729,447,2022-07-25,P10,15000,1,15000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick,54,1,Married,"20,37",25,7,2022
TR91361,445,2022-07-25,P5,4200,2,8400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,51,0,Married,"14,48",25,7,2022
TR92290,16,2022-07-25,P5,4200,3,12600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,52,0,Married,"11,8",25,7,2022
TR37299,281,2022-07-26,P10,15000,3,45000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,35,0,Married,"3,03",26,7,2022
TR49786,193,2022-07-26,P10,15000,2,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,42,0,Married,"20,64",26,7,2022
TR6646,40,2022-07-26,P8,16000,2,32000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,19,0,Single,"3,48",26,7,2022
TR80476,106,2022-07-26,P3,7500,4,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,24,0,Single,"6,79",26,7,2022
TR80963,242,2022-07-26,P9,10000,6,60000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,56,1,Married,"6,98",26,7,2022
TR92041,158,2022-07-26,P6,18000,2,36000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cashew,49,1,Married,"5,6",26,7,2022
TR96548,195,2022-07-26,P9,10000,7,70000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,31,1,Married,"10,91",26,7,2022
TR13399,251,2022-07-27,P3,7500,6,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers,45,1,Married,"3,38",27,7,2022
TR1761,33,2022-07-27,P9,10000,5,50000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt,53,0,Married,"17,11",27,7,2022
TR18734,137,2022-07-27,P3,7500,6,45000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers,34,1,Married,"6,36",27,7,2022
TR18919,301,2022-07-27,P8,16000,1,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,60,0,Married,"8,97",27,7,2022
